%eval_id interface             b4             b5             b6             b1             b2             b3            kt4            kt5            kt6            kt1            kt2            kt3            kf6            kf4            kf5            kf2            kf3            kf1             a1             a3             a2             a5             a4             a6         obj_fn 
47           NO_ID      -0.326592      -0.109872       -0.21672       -0.19152        -0.9072        -0.6048        1.40864        1.76576         2.4304       1.040608       0.805504        1.20032        2.59904        2.49984        2.02368        2.01376        2.11296         2.0336        0.06944        0.05952       0.000992       0.017856        0.05952       0.066464  0.00104094038 
48           NO_ID      -0.325944      -0.109654       -0.21629       -0.19114        -0.9054        -0.6036        1.41148        1.76932         2.4353       1.042706       0.807128        1.20274        2.60428        2.50488        2.02776        2.01782        2.11722         2.0377        0.06958        0.05964       0.000994       0.017892        0.05964       0.066598 0.0007244259689 
49           NO_ID      -0.325296      -0.109436       -0.21586       -0.19076        -0.9036        -0.6024        1.41432        1.77288         2.4402       1.044804       0.808752        1.20516        2.60952        2.50992        2.03184        2.02188        2.12148         2.0418        0.06972        0.05976       0.000996       0.017928        0.05976       0.066732 0.0002577664501 
50           NO_ID      -0.324648      -0.109218       -0.21543       -0.19038        -0.9018        -0.6012        1.41716        1.77644         2.4451       1.046902       0.810376        1.20758        2.61476        2.51496        2.03592        2.02594        2.12574         2.0459        0.06986        0.05988       0.000998       0.017964        0.05988       0.066866 0.0003245979505 
51           NO_ID         -0.324         -0.109         -0.215          -0.19           -0.9           -0.6           1.42           1.78           2.45          1.049          0.812           1.21           2.62           2.52           2.04           2.03           2.13           2.05           0.07           0.06          0.001          0.018           0.06          0.067 1.075124676e-05 
52           NO_ID      -0.323352      -0.108782       -0.21457       -0.18962        -0.8982        -0.5988        1.42284        1.78356         2.4549       1.051098       0.813624        1.21242        2.62524        2.52504        2.04408        2.03406        2.13426         2.0541        0.07014        0.06012       0.001002       0.018036        0.06012       0.067134 0.0001596064317 
53           NO_ID      -0.322704      -0.108564       -0.21414       -0.18924        -0.8964        -0.5976        1.42568        1.78712         2.4598       1.053196       0.815248        1.21484        2.63048        2.53008        2.04816        2.03812        2.13852         2.0582        0.07028        0.06024       0.001004       0.018072        0.06024       0.067268 0.0003665692607 
54           NO_ID      -0.322056      -0.108346       -0.21371       -0.18886        -0.8946        -0.5964        1.42852        1.79068         2.4647       1.055294       0.816872        1.21726        2.63572        2.53512        2.05224        2.04218        2.14278         2.0623        0.07042        0.06036       0.001006       0.018108        0.06036       0.067402 0.001181043397 
55           NO_ID      -0.321408      -0.108128       -0.21328       -0.18848        -0.8928        -0.5952        1.43136        1.79424         2.4696       1.057392       0.818496        1.21968        2.64096        2.54016        2.05632        2.04624        2.14704         2.0664        0.07056        0.06048       0.001008       0.018144        0.06048       0.067536 0.001220903168 
56           NO_ID       -0.32076       -0.10791       -0.21285        -0.1881         -0.891         -0.594         1.4342         1.7978         2.4745        1.05949        0.82012         1.2221         2.6462         2.5452         2.0604         2.0503         2.1513         2.0705         0.0707         0.0606        0.00101        0.01818         0.0606        0.06767 0.001884622011 
57           NO_ID      -0.320112      -0.107692       -0.21242       -0.18772        -0.8892        -0.5928        1.43704        1.80136         2.4794       1.061588       0.821744        1.22452        2.65144        2.55024        2.06448        2.05436        2.15556         2.0746        0.07084        0.06072       0.001012       0.018216        0.06072       0.067804 0.002503500716 
58           NO_ID      -0.319464      -0.107474       -0.21199       -0.18734        -0.8874        -0.5916        1.43988        1.80492         2.4843       1.063686       0.823368        1.22694        2.65668        2.55528        2.06856        2.05842        2.15982         2.0787        0.07098        0.06084       0.001014       0.018252        0.06084       0.067938 0.003265117949 
59           NO_ID      -0.318816      -0.107256       -0.21156       -0.18696        -0.8856        -0.5904        1.44272        1.80848         2.4892       1.065784       0.824992        1.22936        2.66192        2.56032        2.07264        2.06248        2.16408         2.0828        0.07112        0.06096       0.001016       0.018288        0.06096       0.068072 0.004671467479 
60           NO_ID      -0.318168      -0.107038       -0.21113       -0.18658        -0.8838        -0.5892        1.44556        1.81204         2.4941       1.067882       0.826616        1.23178        2.66716        2.56536        2.07672        2.06654        2.16834         2.0869        0.07126        0.06108       0.001018       0.018324        0.06108       0.068206 0.006607681253 
61           NO_ID       -0.31752       -0.10682        -0.2107        -0.1862         -0.882         -0.588         1.4484         1.8156          2.499        1.06998        0.82824         1.2342         2.6724         2.5704         2.0808         2.0706         2.1726          2.091         0.0714         0.0612        0.00102        0.01836         0.0612        0.06834 0.007843886002 
62           NO_ID      -0.316872      -0.106602       -0.21027       -0.18582        -0.8802        -0.5868        1.45124        1.81916         2.5039       1.072078       0.829864        1.23662        2.67764        2.57544        2.08488        2.07466        2.17686         2.0951        0.07154        0.06132       0.001022       0.018396        0.06132       0.068474  0.00947325466 
63           NO_ID      -0.316224      -0.106384       -0.20984       -0.18544        -0.8784        -0.5856        1.45408        1.82272         2.5088       1.074176       0.831488        1.23904        2.68288        2.58048        2.08896        2.07872        2.18112         2.0992        0.07168        0.06144       0.001024       0.018432        0.06144       0.068608 0.009904861703 
64           NO_ID      -0.315576      -0.106166       -0.20941       -0.18506        -0.8766        -0.5844        1.45692        1.82628         2.5137       1.076274       0.833112        1.24146        2.68812        2.58552        2.09304        2.08278        2.18538         2.1033        0.07182        0.06156       0.001026       0.018468        0.06156       0.068742  0.01221133259 
65           NO_ID      -0.314928      -0.105948       -0.20898       -0.18468        -0.8748        -0.5832        1.45976        1.82984         2.5186       1.078372       0.834736        1.24388        2.69336        2.59056        2.09712        2.08684        2.18964         2.1074        0.07196        0.06168       0.001028       0.018504        0.06168       0.068876  0.01579279009 
66           NO_ID       -0.31428       -0.10573       -0.20855        -0.1843         -0.873         -0.582         1.4626         1.8334         2.5235        1.08047        0.83636         1.2463         2.6986         2.5956         2.1012         2.0909         2.1939         2.1115         0.0721         0.0618        0.00103        0.01854         0.0618        0.06901   0.0183115016 
67           NO_ID      -0.313632      -0.105512       -0.20812       -0.18392        -0.8712        -0.5808        1.46544        1.83696         2.5284       1.082568       0.837984        1.24872        2.70384        2.60064        2.10528        2.09496        2.19816         2.1156        0.07224        0.06192       0.001032       0.018576        0.06192       0.069144  0.02037983136 
68           NO_ID      -0.312984      -0.105294       -0.20769       -0.18354        -0.8694        -0.5796        1.46828        1.84052         2.5333       1.084666       0.839608        1.25114        2.70908        2.60568        2.10936        2.09902        2.20242         2.1197        0.07238        0.06204       0.001034       0.018612        0.06204       0.069278  0.02205483015 
69           NO_ID      -0.312336      -0.105076       -0.20726       -0.18316        -0.8676        -0.5784        1.47112        1.84408         2.5382       1.086764       0.841232        1.25356        2.71432        2.61072        2.11344        2.10308        2.20668         2.1238        0.07252        0.06216       0.001036       0.018648        0.06216       0.069412  0.02629433792 
70           NO_ID      -0.311688      -0.104858       -0.20683       -0.18278        -0.8658        -0.5772        1.47396        1.84764         2.5431       1.088862       0.842856        1.25598        2.71956        2.61576        2.11752        2.10714        2.21094         2.1279        0.07266        0.06228       0.001038       0.018684        0.06228       0.069546  0.02865295491 
71           NO_ID       -0.31104       -0.10464        -0.2064        -0.1824         -0.864         -0.576         1.4768         1.8512          2.548        1.09096        0.84448         1.2584         2.7248         2.6208         2.1216         2.1112         2.2152          2.132         0.0728         0.0624        0.00104        0.01872         0.0624        0.06968  0.03110144818 
